date,season,home_team_id,away_team_id,home_team_name,away_team_name,home_score,away_score
1983-04-02,21982,1610612737,1610612754,Atlanta Hawks,Indiana Pacers,109.0,99.0
1983-04-02,21982,1610612743,1610612746,Denver Nuggets,San Diego Clippers,107.0,99.0
1983-04-02,21982,1610612757,1610612742,Portland Trail Blazers,Dallas Mavericks,110.0,98.0
1983-04-02,21982,1610612745,1610612759,Houston Rockets,San Antonio Spurs,101.0,112.0
1983-04-02,21982,1610612751,1610612749,New Jersey Nets,Milwaukee Bucks,103.0,105.0
1983-04-03,21982,1610612739,1610612755,Cleveland Cavaliers,Philadelphia 76ers,84.0,96.0
1983-04-03,21982,1610612765,1610612741,Detroit Pistons,Chicago Bulls,122.0,107.0
1983-04-04,21982,1610612760,1610612747,Seattle SuperSonics,Los Angeles Lakers,121.0,111.0
1983-04-05,21982,1610612737,1610612738,Atlanta Hawks,Boston Celtics,95.0,117.0
1983-04-05,21982,1610612746,1610612760,San Diego Clippers,Seattle SuperSonics,109.0,115.0
1983-04-05,21982,1610612762,1610612745,Utah Jazz,Houston Rockets,126.0,97.0
1983-04-05,21982,1610612764,1610612751,Washington Bullets,New Jersey Nets,95.0,89.0
1983-04-05,21982,1610612759,1610612758,San Antonio Spurs,Kansas City Kings,130.0,113.0
1983-04-05,21982,1610612749,1610612755,Milwaukee Bucks,Philadelphia 76ers,108.0,116.0
1983-04-05,21982,1610612757,1610612747,Portland Trail Blazers,Los Angeles Lakers,107.0,101.0
1983-04-05,21982,1610612752,1610612765,New York Knicks,Detroit Pistons,110.0,107.0
1983-04-05,21982,1610612756,1610612744,Phoenix Suns,Golden State Warriors,126.0,106.0
1983-04-05,21982,1610612741,1610612739,Chicago Bulls,Cleveland Cavaliers,91.0,101.0
1983-04-06,21982,1610612765,1610612764,Detroit Pistons,Washington Bullets,107.0,96.0
1983-04-06,21982,1610612742,1610612745,Dallas Mavericks,Houston Rockets,99.0,101.0
1983-04-06,21982,1610612758,1610612743,Kansas City Kings,Denver Nuggets,130.0,113.0
1983-04-06,21982,1610612751,1610612754,New Jersey Nets,Indiana Pacers,121.0,110.0
1983-04-06,21982,1610612755,1610612759,Philadelphia 76ers,San Antonio Spurs,109.0,112.0
1983-04-06,21982,1610612738,1610612752,Boston Celtics,New York Knicks,102.0,98.0
1983-04-07,21982,1610612756,1610612747,Phoenix Suns,Los Angeles Lakers,108.0,117.0
1983-04-07,21982,1610612744,1610612757,Golden State Warriors,Portland Trail Blazers,118.0,107.0
1983-04-07,21982,1610612739,1610612749,Cleveland Cavaliers,Milwaukee Bucks,87.0,100.0
1983-04-07,21982,1610612760,1610612746,Seattle SuperSonics,San Diego Clippers,102.0,96.0
1983-04-08,21982,1610612765,1610612751,Detroit Pistons,New Jersey Nets,102.0,92.0
1983-04-08,21982,1610612738,1610612764,Boston Celtics,Washington Bullets,99.0,107.0
1983-04-08,21982,1610612742,1610612743,Dallas Mavericks,Denver Nuggets,115.0,132.0
1983-04-08,21982,1610612737,1610612741,Atlanta Hawks,Chicago Bulls,138.0,101.0
1983-04-08,21982,1610612758,1610612762,Kansas City Kings,Utah Jazz,112.0,97.0
1983-04-08,21982,1610612752,1610612759,New York Knicks,San Antonio Spurs,102.0,100.0
1983-04-08,21982,1610612755,1610612754,Philadelphia 76ers,Indiana Pacers,126.0,118.0
1983-04-08,21982,1610612747,1610612744,Los Angeles Lakers,Golden State Warriors,118.0,107.0
1983-04-08,21982,1610612757,1610612756,Portland Trail Blazers,Phoenix Suns,98.0,99.0
1983-04-09,21982,1610612751,1610612739,New Jersey Nets,Cleveland Cavaliers,115.0,105.0
1983-04-09,21982,1610612741,1610612749,Chicago Bulls,Milwaukee Bucks,104.0,115.0
1983-04-09,21982,1610612759,1610612742,San Antonio Spurs,Dallas Mavericks,111.0,122.0
1983-04-09,21982,1610612764,1610612737,Washington Bullets,Atlanta Hawks,100.0,78.0
1983-04-09,21982,1610612762,1610612758,Utah Jazz,Kansas City Kings,102.0,108.0
1983-04-09,21982,1610612745,1610612743,Houston Rockets,Denver Nuggets,105.0,123.0
1983-04-10,21982,1610612738,1610612765,Boston Celtics,Detroit Pistons,115.0,113.0
1983-04-10,21982,1610612739,1610612754,Cleveland Cavaliers,Indiana Pacers,110.0,105.0
1983-04-10,21982,1610612744,1610612746,Golden State Warriors,San Diego Clippers,102.0,93.0
1983-04-10,21982,1610612755,1610612752,Philadelphia 76ers,New York Knicks,113.0,97.0
1983-04-10,21982,1610612757,1610612760,Portland Trail Blazers,Seattle SuperSonics,93.0,102.0
1983-04-10,21982,1610612747,1610612756,Los Angeles Lakers,Phoenix Suns,95.0,101.0
1983-04-10,21982,1610612749,1610612741,Milwaukee Bucks,Chicago Bulls,121.0,91.0
1983-04-11,21982,1610612752,1610612754,New York Knicks,Indiana Pacers,121.0,92.0
1983-04-12,21982,1610612741,1610612758,Chicago Bulls,Kansas City Kings,102.0,112.0
1983-04-12,21982,1610612751,1610612738,New Jersey Nets,Boston Celtics,93.0,99.0
1983-04-12,21982,1610612760,1610612757,Seattle SuperSonics,Portland Trail Blazers,106.0,101.0
1983-04-12,21982,1610612745,1610612747,Houston Rockets,Los Angeles Lakers,113.0,114.0
1983-04-12,21982,1610612762,1610612743,Utah Jazz,Denver Nuggets,125.0,116.0
1983-04-12,21982,1610612737,1610612755,Atlanta Hawks,Philadelphia 76ers,102.0,97.0
1983-04-12,21982,1610612744,1610612756,Golden State Warriors,Phoenix Suns,108.0,115.0
1983-04-13,21982,1610612752,1610612751,New York Knicks,New Jersey Nets,108.0,100.0
1983-04-13,21982,1610612743,1610612745,Denver Nuggets,Houston Rockets,131.0,112.0
1983-04-13,21982,1610612755,1610612764,Philadelphia 76ers,Washington Bullets,76.0,95.0
1983-04-13,21982,1610612758,1610612737,Kansas City Kings,Atlanta Hawks,114.0,103.0
1983-04-13,21982,1610612742,1610612762,Dallas Mavericks,Utah Jazz,106.0,99.0
1983-04-13,21982,1610612746,1610612744,San Diego Clippers,Golden State Warriors,92.0,113.0
1983-04-13,21982,1610612754,1610612749,Indiana Pacers,Milwaukee Bucks,113.0,90.0
1983-04-13,21982,1610612756,1610612760,Phoenix Suns,Seattle SuperSonics,109.0,96.0
1983-04-13,21982,1610612739,1610612741,Cleveland Cavaliers,Chicago Bulls,98.0,107.0
1983-04-13,21982,1610612765,1610612738,Detroit Pistons,Boston Celtics,113.0,101.0
1983-04-13,21982,1610612759,1610612747,San Antonio Spurs,Los Angeles Lakers,114.0,109.0
1983-04-14,21982,1610612757,1610612746,Portland Trail Blazers,San Diego Clippers,120.0,83.0
1983-04-14,21982,1610612749,1610612764,Milwaukee Bucks,Washington Bullets,97.0,90.0
1983-04-15,21982,1610612743,1610612742,Denver Nuggets,Dallas Mavericks,137.0,126.0
1983-04-15,21982,1610612757,1610612744,Portland Trail Blazers,Golden State Warriors,112.0,106.0
1983-04-15,21982,1610612758,1610612745,Kansas City Kings,Houston Rockets,117.0,102.0
1983-04-15,21982,1610612765,1610612752,Detroit Pistons,New York Knicks,83.0,100.0
1983-04-15,21982,1610612754,1610612739,Indiana Pacers,Cleveland Cavaliers,124.0,132.0
1983-04-15,21982,1610612747,1610612760,Los Angeles Lakers,Seattle SuperSonics,100.0,99.0
1983-04-15,21982,1610612759,1610612762,San Antonio Spurs,Utah Jazz,121.0,118.0
1983-04-15,21982,1610612751,1610612755,New Jersey Nets,Philadelphia 76ers,98.0,100.0
1983-04-15,21982,1610612746,1610612756,San Diego Clippers,Phoenix Suns,101.0,113.0
1983-04-15,21982,1610612738,1610612741,Boston Celtics,Chicago Bulls,117.0,120.0
1983-04-16,21982,1610612744,1610612760,Golden State Warriors,Seattle SuperSonics,133.0,122.0
1983-04-16,21982,1610612764,1610612765,Washington Bullets,Detroit Pistons,102.0,95.0
1983-04-16,21982,1610612742,1610612759,Dallas Mavericks,San Antonio Spurs,120.0,132.0
1983-04-16,21982,1610612737,1610612749,Atlanta Hawks,Milwaukee Bucks,96.0,79.0
1983-04-16,21982,1610612745,1610612762,Houston Rockets,Utah Jazz,117.0,126.0
1983-04-17,21982,1610612756,1610612746,Phoenix Suns,San Diego Clippers,110.0,101.0
1983-04-17,21982,1610612739,1610612764,Cleveland Cavaliers,Washington Bullets,118.0,105.0
1983-04-17,21982,1610612738,1610612755,Boston Celtics,Philadelphia 76ers,114.0,101.0
1983-04-17,21982,1610612747,1610612757,Los Angeles Lakers,Portland Trail Blazers,108.0,119.0
1983-04-17,21982,1610612743,1610612758,Denver Nuggets,Kansas City Kings,125.0,116.0
1983-04-17,21982,1610612741,1610612752,Chicago Bulls,New York Knicks,103.0,120.0
1983-04-17,21982,1610612754,1610612751,Indiana Pacers,New Jersey Nets,99.0,112.0
1983-10-28,21983,1610612760,1610612744,Seattle SuperSonics,Golden State Warriors,109.0,110.0
1983-10-28,21983,1610612749,1610612754,Milwaukee Bucks,Indiana Pacers,104.0,83.0
1983-10-28,21983,1610612751,1610612737,New Jersey Nets,Atlanta Hawks,126.0,108.0
1983-10-28,21983,1610612757,1610612746,Portland Trail Blazers,San Diego Clippers,107.0,93.0
1983-10-28,21983,1610612739,1610612752,Cleveland Cavaliers,New York Knicks,106.0,113.0
1983-10-28,21983,1610612755,1610612764,Philadelphia 76ers,Washington Bullets,117.0,114.0
1983-10-28,21983,1610612765,1610612738,Detroit Pistons,Boston Celtics,127.0,121.0
1983-10-28,21983,1610612758,1610612747,Kansas City Kings,Los Angeles Lakers,107.0,117.0
1983-10-28,21983,1610612743,1610612762,Denver Nuggets,Utah Jazz,139.0,125.0
1983-10-29,21983,1610612742,1610612756,Dallas Mavericks,Phoenix Suns,120.0,103.0
1983-10-29,21983,1610612744,1610612757,Golden State Warriors,Portland Trail Blazers,97.0,95.0
1983-10-29,21983,1610612737,1610612765,Atlanta Hawks,Detroit Pistons,117.0,115.0
1983-10-29,21983,1610612754,1610612755,Indiana Pacers,Philadelphia 76ers,112.0,124.0
1983-10-29,21983,1610612752,1610612764,New York Knicks,Washington Bullets,100.0,97.0
1983-10-29,21983,1610612741,1610612751,Chicago Bulls,New Jersey Nets,104.0,97.0
1983-10-29,21983,1610612762,1610612747,Utah Jazz,Los Angeles Lakers,115.0,120.0
1983-10-29,21983,1610612739,1610612738,Cleveland Cavaliers,Boston Celtics,89.0,108.0
1983-10-29,21983,1610612745,1610612759,Houston Rockets,San Antonio Spurs,106.0,100.0
1983-10-29,21983,1610612746,1610612743,San Diego Clippers,Denver Nuggets,141.0,128.0
1983-10-30,21983,1610612758,1610612760,Kansas City Kings,Seattle SuperSonics,116.0,121.0
1983-10-30,21983,1610612759,1610612742,San Antonio Spurs,Dallas Mavericks,123.0,101.0
1983-11-01,21983,1610612759,1610612757,San Antonio Spurs,Portland Trail Blazers,124.0,126.0
1983-11-01,21983,1610612756,1610612760,Phoenix Suns,Seattle SuperSonics,93.0,103.0
1983-11-01,21983,1610612737,1610612764,Atlanta Hawks,Washington Bullets,95.0,92.0
1983-11-01,21983,1610612751,1610612739,New Jersey Nets,Cleveland Cavaliers,125.0,113.0
1983-11-01,21983,1610612758,1610612744,Kansas City Kings,Golden State Warriors,116.0,114.0
1983-11-01,21983,1610612743,1610612742,Denver Nuggets,Dallas Mavericks,124.0,130.0
1983-11-01,21983,1610612754,1610612745,Indiana Pacers,Houston Rockets,116.0,108.0
1983-11-01,21983,1610612755,1610612741,Philadelphia 76ers,Chicago Bulls,99.0,91.0
1983-11-01,21983,1610612765,1610612749,Detroit Pistons,Milwaukee Bucks,106.0,93.0
1983-11-02,21983,1610612739,1610612745,Cleveland Cavaliers,Houston Rockets,103.0,94.0
1983-11-02,21983,1610612746,1610612747,San Diego Clippers,Los Angeles Lakers,110.0,106.0
1983-11-02,21983,1610612738,1610612749,Boston Celtics,Milwaukee Bucks,119.0,105.0
1983-11-02,21983,1610612742,1610612757,Dallas Mavericks,Portland Trail Blazers,123.0,117.0
1983-11-02,21983,1610612760,1610612752,Seattle SuperSonics,New York Knicks,125.0,119.0
1983-11-03,21983,1610612764,1610612765,Washington Bullets,Detroit Pistons,111.0,88.0
1983-11-03,21983,1610612756,1610612759,Phoenix Suns,San Antonio Spurs,142.0,120.0
1983-11-03,21983,1610612762,1610612744,Utah Jazz,Golden State Warriors,129.0,112.0
1983-11-03,21983,1610612751,1610612741,New Jersey Nets,Chicago Bulls,112.0,107.0
1983-11-03,21983,1610612758,1610612743,Kansas City Kings,Denver Nuggets,128.0,131.0
1983-11-04,21983,1610612746,1610612760,San Diego Clippers,Seattle SuperSonics,121.0,97.0
1983-11-04,21983,1610612757,1610612752,Portland Trail Blazers,New York Knicks,106.0,97.0
1983-11-04,21983,1610612737,1610612741,Atlanta Hawks,Chicago Bulls,103.0,90.0
1983-11-04,21983,1610612738,1610612754,Boston Celtics,Indiana Pacers,121.0,105.0
1983-11-04,21983,1610612765,1610612745,Detroit Pistons,Houston Rockets,108.0,113.0
1983-11-04,21983,1610612739,1610612742,Cleveland Cavaliers,Dallas Mavericks,105.0,84.0
1983-11-04,21983,1610612755,1610612749,Philadelphia 76ers,Milwaukee Bucks,94.0,104.0
1983-11-05,21983,1610612742,1610612747,Dallas Mavericks,Los Angeles Lakers,107.0,102.0
1983-11-05,21983,1610612744,1610612752,Golden State Warriors,New York Knicks,102.0,100.0
1983-11-05,21983,1610612762,1610612759,Utah Jazz,San Antonio Spurs,124.0,118.0
1983-11-05,21983,1610612754,1610612739,Indiana Pacers,Cleveland Cavaliers,99.0,87.0
1983-11-05,21983,1610612751,1610612755,New Jersey Nets,Philadelphia 76ers,112.0,119.0
1983-11-05,21983,1610612758,1610612745,Kansas City Kings,Houston Rockets,123.0,106.0
1983-11-05,21983,1610612743,1610612746,Denver Nuggets,San Diego Clippers,127.0,121.0
1983-11-05,21983,1610612764,1610612738,Washington Bullets,Boston Celtics,117.0,120.0
1983-11-06,21983,1610612749,1610612737,Milwaukee Bucks,Atlanta Hawks,97.0,84.0
1983-11-06,21983,1610612757,1610612756,Portland Trail Blazers,Phoenix Suns,122.0,96.0
1983-11-06,21983,1610612759,1610612760,San Antonio Spurs,Seattle SuperSonics,132.0,115.0
1983-11-08,21983,1610612741,1610612758,Chicago Bulls,Kansas City Kings,100.0,97.0
1983-11-08,21983,1610612752,1610612749,New York Knicks,Milwaukee Bucks,90.0,97.0
1983-11-08,21983,1610612760,1610612756,Seattle SuperSonics,Phoenix Suns,123.0,116.0
1983-11-08,21983,1610612744,1610612737,Golden State Warriors,Atlanta Hawks,97.0,90.0
1983-11-08,21983,1610612743,1610612747,Denver Nuggets,Los Angeles Lakers,124.0,133.0
1983-11-08,21983,1610612745,1610612757,Houston Rockets,Portland Trail Blazers,104.0,122.0
1983-11-08,21983,1610612764,1610612746,Washington Bullets,San Diego Clippers,119.0,113.0
1983-11-08,21983,1610612754,1610612738,Indiana Pacers,Boston Celtics,97.0,99.0
1983-11-09,21983,1610612765,1610612755,Detroit Pistons,Philadelphia 76ers,120.0,116.0
1983-11-09,21983,1610612759,1610612762,San Antonio Spurs,Utah Jazz,105.0,99.0
1983-11-09,21983,1610612747,1610612742,Los Angeles Lakers,Dallas Mavericks,120.0,106.0
1983-11-09,21983,1610612751,1610612764,New Jersey Nets,Washington Bullets,127.0,110.0
1983-11-09,21983,1610612749,1610612758,Milwaukee Bucks,Kansas City Kings,95.0,93.0
1983-11-09,21983,1610612760,1610612739,Seattle SuperSonics,Cleveland Cavaliers,113.0,101.0
1983-11-09,21983,1610612738,1610612746,Boston Celtics,San Diego Clippers,129.0,122.0
1983-11-10,21983,1610612744,1610612756,Golden State Warriors,Phoenix Suns,99.0,104.0
1983-11-10,21983,1610612745,1610612762,Houston Rockets,Utah Jazz,109.0,118.0
1983-11-10,21983,1610612754,1610612752,Indiana Pacers,New York Knicks,91.0,99.0
1983-11-10,21983,1610612757,1610612739,Portland Trail Blazers,Cleveland Cavaliers,115.0,110.0
1983-11-11,21983,1610612742,1610612759,Dallas Mavericks,San Antonio Spurs,112.0,105.0
1983-11-11,21983,1610612764,1610612741,Washington Bullets,Chicago Bulls,125.0,124.0
1983-11-11,21983,1610612760,1610612737,Seattle SuperSonics,Atlanta Hawks,104.0,93.0
1983-11-11,21983,1610612752,1610612746,New York Knicks,San Diego Clippers,116.0,95.0
1983-11-11,21983,1610612755,1610612758,Philadelphia 76ers,Kansas City Kings,108.0,100.0
1983-11-11,21983,1610612747,1610612756,Los Angeles Lakers,Phoenix Suns,119.0,105.0
1983-11-11,21983,1610612738,1610612765,Boston Celtics,Detroit Pistons,126.0,118.0
1983-11-11,21983,1610612751,1610612749,New Jersey Nets,Milwaukee Bucks,107.0,103.0
1983-11-12,21983,1610612745,1610612742,Houston Rockets,Dallas Mavericks,100.0,98.0
1983-11-12,21983,1610612762,1610612757,Utah Jazz,Portland Trail Blazers,136.0,122.0
1983-11-12,21983,1610612759,1610612743,San Antonio Spurs,Denver Nuggets,126.0,107.0
1983-11-12,21983,1610612744,1610612739,Golden State Warriors,Cleveland Cavaliers,109.0,102.0
1983-11-12,21983,1610612765,1610612758,Detroit Pistons,Kansas City Kings,131.0,106.0
1983-11-12,21983,1610612754,1610612751,Indiana Pacers,New Jersey Nets,111.0,101.0
1983-11-12,21983,1610612741,1610612738,Chicago Bulls,Boston Celtics,101.0,116.0
1983-11-13,21983,1610612755,1610612746,Philadelphia 76ers,San Diego Clippers,124.0,116.0
1983-11-13,21983,1610612757,1610612737,Portland Trail Blazers,Atlanta Hawks,135.0,105.0
1983-11-13,21983,1610612756,1610612744,Phoenix Suns,Golden State Warriors,113.0,98.0
1983-11-13,21983,1610612749,1610612760,Milwaukee Bucks,Seattle SuperSonics,108.0,107.0
1983-11-13,21983,1610612747,1610612762,Los Angeles Lakers,Utah Jazz,124.0,118.0
1983-11-15,21983,1610612743,1610612738,Denver Nuggets,Boston Celtics,124.0,140.0
1983-11-15,21983,1610612764,1610612758,Washington Bullets,Kansas City Kings,100.0,101.0
1983-11-15,21983,1610612745,1610612751,Houston Rockets,New Jersey Nets,86.0,104.0
1983-11-15,21983,1610612737,1610612746,Atlanta Hawks,San Diego Clippers,107.0,102.0
1983-11-15,21983,1610612741,1610612765,Chicago Bulls,Detroit Pistons,112.0,110.0
1983-11-15,21983,1610612747,1610612749,Los Angeles Lakers,Milwaukee Bucks,126.0,97.0
1983-11-15,21983,1610612757,1610612762,Portland Trail Blazers,Utah Jazz,114.0,112.0
1983-11-15,21983,1610612752,1610612754,New York Knicks,Indiana Pacers,94.0,87.0
1983-11-15,21983,1610612744,1610612759,Golden State Warriors,San Antonio Spurs,115.0,112.0
1983-11-16,21983,1610612755,1610612752,Philadelphia 76ers,New York Knicks,102.0,97.0
1983-11-16,21983,1610612756,1610612739,Phoenix Suns,Cleveland Cavaliers,115.0,104.0
1983-11-16,21983,1610612765,1610612760,Detroit Pistons,Seattle SuperSonics,122.0,120.0
1983-11-16,21983,1610612762,1610612738,Utah Jazz,Boston Celtics,122.0,109.0
1983-11-17,21983,1610612759,1610612758,San Antonio Spurs,Kansas City Kings,128.0,129.0
1983-11-17,21983,1610612744,1610612743,Golden State Warriors,Denver Nuggets,120.0,131.0
1983-11-17,21983,1610612741,1610612760,Chicago Bulls,Seattle SuperSonics,110.0,119.0
1983-11-17,21983,1610612742,1610612751,Dallas Mavericks,New Jersey Nets,115.0,113.0
1983-11-17,21983,1610612764,1610612754,Washington Bullets,Indiana Pacers,102.0,94.0
1983-11-17,21983,1610612737,1610612755,Atlanta Hawks,Philadelphia 76ers,99.0,94.0
1983-11-17,21983,1610612746,1610612749,San Diego Clippers,Milwaukee Bucks,141.0,122.0
1983-11-17,21983,1610612747,1610612739,Los Angeles Lakers,Cleveland Cavaliers,127.0,114.0
1983-11-18,21983,1610612765,1610612762,Detroit Pistons,Utah Jazz,128.0,120.0
1983-11-18,21983,1610612738,1610612752,Boston Celtics,New York Knicks,103.0,110.0
1983-11-18,21983,1610612756,1610612749,Phoenix Suns,Milwaukee Bucks,94.0,109.0
1983-11-18,21983,1610612743,1610612745,Denver Nuggets,Houston Rockets,134.0,127.0
1983-11-19,21983,1610612742,1610612756,Dallas Mavericks,Phoenix Suns,116.0,107.0
1983-11-19,21983,1610612759,1610612751,San Antonio Spurs,New Jersey Nets,109.0,100.0
1983-11-19,21983,1610612755,1610612738,Philadelphia 76ers,Boston Celtics,92.0,91.0
1983-11-19,21983,1610612757,1610612747,Portland Trail Blazers,Los Angeles Lakers,110.0,117.0
1983-11-19,21983,1610612752,1610612765,New York Knicks,Detroit Pistons,104.0,101.0
1983-11-19,21983,1610612745,1610612744,Houston Rockets,Golden State Warriors,125.0,105.0
1983-11-19,21983,1610612741,1610612754,Chicago Bulls,Indiana Pacers,110.0,105.0
1983-11-19,21983,1610612743,1610612749,Denver Nuggets,Milwaukee Bucks,133.0,126.0
1983-11-19,21983,1610612737,1610612760,Atlanta Hawks,Seattle SuperSonics,104.0,92.0
1983-11-19,21983,1610612764,1610612762,Washington Bullets,Utah Jazz,126.0,113.0
1983-11-20,21983,1610612746,1610612739,San Diego Clippers,Cleveland Cavaliers,99.0,97.0
1983-11-22,21983,1610612758,1610612746,Kansas City Kings,San Diego Clippers,118.0,99.0
1983-11-22,21983,1610612755,1610612765,Philadelphia 76ers,Detroit Pistons,112.0,108.0
1983-11-22,21983,1610612752,1610612738,New York Knicks,Boston Celtics,117.0,113.0
1983-11-22,21983,1610612737,1610612754,Atlanta Hawks,Indiana Pacers,104.0,93.0
1983-11-22,21983,1610612764,1610612744,Washington Bullets,Golden State Warriors,101.0,102.0
1983-11-22,21983,1610612757,1610612743,Portland Trail Blazers,Denver Nuggets,156.0,116.0
1983-11-22,21983,1610612742,1610612759,Dallas Mavericks,San Antonio Spurs,118.0,117.0
1983-11-22,21983,1610612747,1610612762,Los Angeles Lakers,Utah Jazz,126.0,130.0
1983-11-22,21983,1610612745,1610612756,Houston Rockets,Phoenix Suns,118.0,96.0
1983-11-23,21983,1610612749,1610612744,Milwaukee Bucks,Golden State Warriors,118.0,94.0
1983-11-23,21983,1610612756,1610612751,Phoenix Suns,New Jersey Nets,108.0,110.0
1983-11-23,21983,1610612743,1610612746,Denver Nuggets,San Diego Clippers,133.0,114.0
1983-11-23,21983,1610612754,1610612765,Indiana Pacers,Detroit Pistons,113.0,115.0
1983-11-23,21983,1610612759,1610612755,San Antonio Spurs,Philadelphia 76ers,105.0,113.0
1983-11-23,21983,1610612760,1610612747,Seattle SuperSonics,Los Angeles Lakers,106.0,98.0
1983-11-23,21983,1610612762,1610612741,Utah Jazz,Chicago Bulls,117.0,128.0
1983-11-23,21983,1610612739,1610612764,Cleveland Cavaliers,Washington Bullets,107.0,98.0
1983-11-25,21983,1610612765,1610612764,Detroit Pistons,Washington Bullets,111.0,120.0
1983-11-25,21983,1610612745,1610612755,Houston Rockets,Philadelphia 76ers,101.0,115.0
1983-11-25,21983,1610612760,1610612757,Seattle SuperSonics,Portland Trail Blazers,90.0,100.0
1983-11-25,21983,1610612762,1610612743,Utah Jazz,Denver Nuggets,126.0,124.0
1983-11-25,21983,1610612754,1610612744,Indiana Pacers,Golden State Warriors,105.0,110.0
1983-11-25,21983,1610612759,1610612746,San Antonio Spurs,San Diego Clippers,133.0,120.0
1983-11-25,21983,1610612738,1610612737,Boston Celtics,Atlanta Hawks,109.0,102.0
1983-11-25,21983,1610612747,1610612751,Los Angeles Lakers,New Jersey Nets,147.0,123.0
1983-11-25,21983,1610612756,1610612741,Phoenix Suns,Chicago Bulls,120.0,94.0
1983-11-25,21983,1610612742,1610612758,Dallas Mavericks,Kansas City Kings,98.0,96.0
1983-11-26,21983,1610612737,1610612745,Atlanta Hawks,Houston Rockets,115.0,109.0
1983-11-26,21983,1610612743,1610612756,Denver Nuggets,Phoenix Suns,107.0,104.0
1983-11-26,21983,1610612752,1610612739,New York Knicks,Cleveland Cavaliers,96.0,84.0
1983-11-26,21983,1610612749,1610612764,Milwaukee Bucks,Washington Bullets,109.0,92.0
1983-11-26,21983,1610612757,1610612760,Portland Trail Blazers,Seattle SuperSonics,122.0,94.0
1983-11-26,21983,1610612746,1610612751,San Diego Clippers,New Jersey Nets,102.0,104.0
1983-11-26,21983,1610612758,1610612762,Kansas City Kings,Utah Jazz,117.0,116.0
1983-11-26,21983,1610612742,1610612744,Dallas Mavericks,Golden State Warriors,115.0,109.0
1983-11-27,21983,1610612754,1610612752,Indiana Pacers,New York Knicks,101.0,91.0
1983-11-27,21983,1610612738,1610612765,Boston Celtics,Detroit Pistons,114.0,99.0
1983-11-27,21983,1610612739,1610612759,Cleveland Cavaliers,San Antonio Spurs,114.0,106.0
1983-11-27,21983,1610612747,1610612741,Los Angeles Lakers,Chicago Bulls,103.0,100.0
1983-11-28,21983,1610612758,1610612757,Kansas City Kings,Portland Trail Blazers,113.0,104.0
1983-11-29,21983,1610612764,1610612749,Washington Bullets,Milwaukee Bucks,88.0,94.0
1983-11-29,21983,1610612762,1610612756,Utah Jazz,Phoenix Suns,114.0,110.0
1983-11-29,21983,1610612760,1610612746,Seattle SuperSonics,San Diego Clippers,119.0,114.0
1983-11-29,21983,1610612745,1610612741,Houston Rockets,Chicago Bulls,116.0,110.0
1983-11-29,21983,1610612754,1610612755,Indiana Pacers,Philadelphia 76ers,96.0,98.0
1983-11-29,21983,1610612744,1610612747,Golden State Warriors,Los Angeles Lakers,105.0,111.0
1983-11-29,21983,1610612752,1610612759,New York Knicks,San Antonio Spurs,118.0,106.0
1983-11-29,21983,1610612765,1610612739,Detroit Pistons,Cleveland Cavaliers,103.0,93.0
1983-11-29,21983,1610612737,1610612743,Atlanta Hawks,Denver Nuggets,96.0,105.0
1983-11-30,21983,1610612749,1610612743,Milwaukee Bucks,Denver Nuggets,139.0,122.0
1983-11-30,21983,1610612738,1610612759,Boston Celtics,San Antonio Spurs,130.0,106.0
1983-11-30,21983,1610612756,1610612758,Phoenix Suns,Kansas City Kings,118.0,120.0
1983-11-30,21983,1610612755,1610612737,Philadelphia 76ers,Atlanta Hawks,122.0,110.0
1983-11-30,21983,1610612742,1610612745,Dallas Mavericks,Houston Rockets,113.0,102.0
1983-11-30,21983,1610612746,1610612762,San Diego Clippers,Utah Jazz,115.0,117.0
1983-11-30,21983,1610612751,1610612752,New Jersey Nets,New York Knicks,104.0,113.0
1983-11-30,21983,1610612739,1610612757,Cleveland Cavaliers,Portland Trail Blazers,112.0,105.0
1983-12-01,21983,1610612744,1610612758,Golden State Warriors,Kansas City Kings,106.0,95.0
1983-12-01,21983,1610612752,1610612764,New York Knicks,Washington Bullets,127.0,93.0
1983-12-02,21983,1610612765,1610612737,Detroit Pistons,Atlanta Hawks,128.0,92.0
1983-12-02,21983,1610612747,1610612742,Los Angeles Lakers,Dallas Mavericks,118.0,133.0
1983-12-02,21983,1610612739,1610612754,Cleveland Cavaliers,Indiana Pacers,108.0,99.0
1983-12-02,21983,1610612756,1610612762,Phoenix Suns,Utah Jazz,113.0,116.0
1983-12-02,21983,1610612745,1610612760,Houston Rockets,Seattle SuperSonics,125.0,102.0
1983-12-02,21983,1610612738,1610612757,Boston Celtics,Portland Trail Blazers,115.0,106.0
1983-12-02,21983,1610612749,1610612751,Milwaukee Bucks,New Jersey Nets,122.0,107.0
1983-12-02,21983,1610612759,1610612741,San Antonio Spurs,Chicago Bulls,123.0,94.0
1983-12-02,21983,1610612746,1610612744,San Diego Clippers,Golden State Warriors,109.0,108.0
1983-12-03,21983,1610612762,1610612758,Utah Jazz,Kansas City Kings,112.0,107.0
1983-12-03,21983,1610612737,1610612739,Atlanta Hawks,Cleveland Cavaliers,102.0,91.0
1983-12-03,21983,1610612765,1610612754,Detroit Pistons,Indiana Pacers,117.0,99.0
