threshold,date,home_team,away_team,bet_team,bet_side,bet_odds,model_prob,market_prob,model_edge,expected_value,kelly,fractional_kelly,bet_size,result,profit,bankroll,running_peak,drawdown
0.03,1992-02-26,Phoenix Suns,Cleveland Cavaliers,Cleveland Cavaliers,away,2.874697573944795,0.36904372067529656,0.3478626792131574,0.021181041462139172,0.06088908850483565,0.03247941926798945,0.0032479419267989456,10.0,Loss,-10.0,-8834.99080783586,1017.8810085946541,-9.679787453775136
0.03,1992-02-26,Boston Celtics,Indiana Pacers,Indiana Pacers,away,2.0928334900823233,0.49573180458866895,0.47782109983373033,0.01791070475493861,0.037484122742112325,0.034299939636081835,0.003429993963608184,10.0,Loss,-10.0,-8844.99080783586,1017.8810085946541,-9.689611784827157
0.03,1992-02-27,New Jersey Nets,Portland Trail Blazers,Portland Trail Blazers,away,1.7994757997902442,0.5743341684618248,0.5557173928743943,0.01861677558743058,0.03350043713970707,0.04190300337858441,0.004190300337858441,10.0,Loss,-10.0,-8854.99080783586,1017.8810085946541,-9.69943611587918
0.03,1992-02-28,Los Angeles Clippers,Miami Heat,Los Angeles Clippers,home,1.705383548103044,0.6059064630239448,0.586378355245853,0.019528107778091774,0.03330291373034078,0.0472124900274479,0.004721249002744791,10.0,Win,7.05383548103044,-8847.93697235483,1017.8810085946541,-9.692506194383965
0.03,1992-02-28,Indiana Pacers,Orlando Magic,Orlando Magic,away,3.2033975817922475,0.3264792079829705,0.31216855681102085,0.014310651171949629,0.04584270535809587,0.02080546231733963,0.002080546231733963,10.0,Loss,-10.0,-8857.93697235483,1017.8810085946541,-9.702330525435988
0.03,1992-02-28,Los Angeles Lakers,Cleveland Cavaliers,Cleveland Cavaliers,away,1.92227139425044,0.5376440407777543,0.5202179062701677,0.017426134507586566,0.03349775987629411,0.03632093555663063,0.003632093555663063,10.0,Win,9.222713942504399,-8848.714258412325,1017.8810085946541,-9.69326982593906
0.03,1992-02-28,Atlanta Hawks,Boston Celtics,Atlanta Hawks,home,1.7859611084550981,0.5832883638337313,0.5599226070857867,0.02336575674794461,0.04173033282145128,0.05309465363175196,0.005309465363175197,10.0,Win,7.8596110845509815,-8840.854647327775,1017.8810085946541,-9.685548283815585
0.03,1992-02-29,New York Knicks,Minnesota Timberwolves,New York Knicks,home,1.484530739532584,0.6938477906606833,0.6736135354899137,0.0202342551707696,0.030038373792553585,0.061994774204689136,0.006199477420468914,10.0,Win,4.84530739532584,-8836.009339932449,1017.8810085946541,-9.680788093425535
0.03,1992-02-29,San Antonio Spurs,Denver Nuggets,San Antonio Spurs,home,1.4623597851926584,0.706161057028544,0.6838262444889751,0.022334812539568927,0.032661531667682264,0.07064094394384385,0.007064094394384385,10.0,Win,4.623597851926585,-8831.385742080522,1017.8810085946541,-9.67624571783066
0.03,1992-03-01,Orlando Magic,Los Angeles Clippers,Orlando Magic,home,2.528130319128002,0.42112295578740594,0.39554922957647143,0.02557372621093451,0.06465371260694186,0.042309030713974224,0.004230903071397423,10.0,Loss,-10.0,-8841.385742080522,1017.8810085946541,-9.686070048882682
0.03,1992-03-01,Milwaukee Bucks,Atlanta Hawks,Milwaukee Bucks,home,2.0281050047378026,0.511450732063595,0.4930711169608706,0.018379615102724456,0.03727578937498999,0.03625679206230148,0.003625679206230148,10.0,Win,10.281050047378027,-8831.104692033143,1017.8810085946541,-9.675969604959896
0.03,1992-03-01,Los Angeles Lakers,Houston Rockets,Los Angeles Lakers,home,1.875670728171949,0.5503513965222029,0.5331426166545831,0.017208779867619817,0.03227800466524927,0.03686089260130102,0.0036860892601301024,10.0,Loss,-10.0,-8841.104692033143,1017.8810085946541,-9.685793936011919
0.03,1992-03-03,New York Knicks,Dallas Mavericks,New York Knicks,home,1.4979162474893155,0.6880144352778257,0.6675940672091101,0.02042036806871561,0.030588001109841167,0.0614320204734784,0.0061432020473478404,10.0,Win,4.979162474893155,-8836.12552955825,1017.8810085946541,-9.680902241960403
0.03,1992-03-03,Chicago Bulls,Indiana Pacers,Indiana Pacers,away,3.03401769477176,0.33990158469558984,0.32959596831726024,0.010305616378329607,0.031267422447381676,0.015372247020147107,0.0015372247020147107,10.0,Win,20.3401769477176,-8815.785352610534,1017.8810085946541,-9.660919378761296
0.03,1992-03-03,Portland Trail Blazers,Los Angeles Lakers,Los Angeles Lakers,away,3.4232049608950375,0.3051348978909679,0.29212390476862893,0.013010993122338999,0.04453929620256214,0.018380325610637186,0.0018380325610637188,10.0,Loss,-10.0,-8825.785352610534,1017.8810085946541,-9.670743709813319
0.03,1992-03-03,Miami Heat,Los Angeles Clippers,Los Angeles Clippers,away,1.9480903601835573,0.5375090708418007,0.5133232115094373,0.02418585933236339,0.0471162394181327,0.04969593764144026,0.004969593764144026,10.0,Win,9.480903601835573,-8816.304449008698,1017.8810085946541,-9.661429356247643
0.03,1992-03-04,Philadelphia 76ers,Atlanta Hawks,Philadelphia 76ers,home,2.0190763110665055,0.5140824756444027,0.4952759806645373,0.018806494979865362,0.037971748508037195,0.03726094709070235,0.0037260947090702354,10.0,Win,10.190763110665056,-8806.113685898034,1017.8810085946541,-9.651417613200454
0.03,1992-03-04,Los Angeles Lakers,New Jersey Nets,New Jersey Nets,away,2.3246504505317125,0.4486578886299377,0.4301722006296783,0.018485688000259404,0.04297276293819163,0.03244083216137694,0.0032440832161376946,10.0,Loss,-10.0,-8816.113685898034,1017.8810085946541,-9.661241944252476
0.03,1992-03-04,Detroit Pistons,Indiana Pacers,Detroit Pistons,home,1.7614247560372147,0.5896580213857618,0.567722235407751,0.021935785978010824,0.0386382364648023,0.050744654883422065,0.005074465488342207,10.0,Win,7.614247560372148,-8808.499438337662,1017.8810085946541,-9.653761455377962
0.03,1992-03-05,Golden State Warriors,Cleveland Cavaliers,Cleveland Cavaliers,away,2.852801770039181,0.37730803925487233,0.3505325923806707,0.026775446874201636,0.07638504223631248,0.04122677529323452,0.004122677529323452,10.0,Loss,-10.0,-8818.499438337662,1017.8810085946541,-9.663585786429984
0.03,1992-03-06,Portland Trail Blazers,Sacramento Kings,Sacramento Kings,away,3.571047324432444,0.29636971330496653,0.28002989295554426,0.016339820349422274,0.05835027174051122,0.02269513718631841,0.002269513718631841,10.0,Loss,-10.0,-8828.499438337662,1017.8810085946541,-9.673410117482005
0.03,1992-03-07,New York Knicks,Charlotte Hornets,Charlotte Hornets,away,2.5807719268891574,0.4052631740736421,0.38748096628801765,0.01778220778562445,0.04589182265124936,0.02903127381668593,0.002903127381668593,10.0,Loss,-10.0,-8838.499438337662,1017.8810085946541,-9.683234448534028
0.03,1992-03-07,Indiana Pacers,Minnesota Timberwolves,Indiana Pacers,home,1.545174913530733,0.6920349441660454,0.6471759224429774,0.04485902172306799,0.06931503501201491,0.12714274500106362,0.012714274500106364,10.0,Win,5.451749135307331,-8833.047689202354,1017.8810085946541,-9.677878469702245
0.03,1992-03-08,Portland Trail Blazers,Seattle SuperSonics,Portland Trail Blazers,home,1.6031491971676222,0.6522329213086626,0.6237722613508204,0.028460659957842194,0.04562668416227533,0.07564742583847815,0.007564742583847816,10.0,Win,6.031491971676221,-8827.016197230678,1017.8810085946541,-9.671952932315508
0.03,1992-03-08,Sacramento Kings,Houston Rockets,Sacramento Kings,home,2.014859103700493,0.5180413353607212,0.49631261965831686,0.02172871570240431,0.04378030064470917,0.04313928946892483,0.004313928946892483,10.0,Loss,-10.0,-8837.016197230678,1017.8810085946541,-9.68177726336753
0.03,1992-03-08,Dallas Mavericks,San Antonio Spurs,San Antonio Spurs,away,1.755855084085107,0.5877638584288596,0.569523082550433,0.01824077587842654,0.032028159063792194,0.04237341222961982,0.004237341222961983,10.0,Win,7.558550840851071,-8829.457646389827,1017.8810085946541,-9.674351492794123
0.03,1992-03-09,Philadelphia 76ers,New York Knicks,Philadelphia 76ers,home,2.48074752302954,0.4226760887922647,0.4031043025203868,0.01957178627187789,0.04855266031522465,0.032789290247055874,0.0032789290247055877,10.0,Loss,-10.0,-8839.457646389827,1017.8810085946541,-9.684175823846147
0.03,1992-03-10,Houston Rockets,Dallas Mavericks,Dallas Mavericks,away,3.1720860628375527,0.3307169151248812,0.3152499586046734,0.015466956520207797,0.04906251721226551,0.02258774090570408,0.0022587740905704082,10.0,Loss,-10.0,-8849.457646389827,1017.8810085946541,-9.694000154898168
0.03,1992-03-10,Golden State Warriors,New Jersey Nets,Golden State Warriors,home,1.5634696123872536,0.6606331024189647,0.639603093067543,0.02103000935142163,0.03287978056916746,0.058352358044412696,0.00583523580444127,10.0,Win,5.634696123872535,-8843.822950265954,1017.8810085946541,-9.688464442888321
0.03,1992-03-10,Seattle SuperSonics,Detroit Pistons,Detroit Pistons,away,2.4673405761623473,0.4219492838804638,0.405294676244242,0.01665460763622184,0.04109258920091341,0.02800480670164941,0.002800480670164941,10.0,Win,14.673405761623473,-8829.149544504331,1017.8810085946541,-9.674048803302037
0.03,1992-03-10,New York Knicks,Los Angeles Lakers,New York Knicks,home,1.5729370000263083,0.6590489248553644,0.6357533709126776,0.023295553942686786,0.036642438732560734,0.0639554414025943,0.006395544140259431,10.0,Loss,-10.0,-8839.149544504331,1017.8810085946541,-9.68387313435406
0.03,1992-03-10,Charlotte Hornets,Minnesota Timberwolves,Minnesota Timberwolves,away,3.4313549184680556,0.31022733982258677,0.2914300688098026,0.018797271012784167,0.06450010834349396,0.02652846273226703,0.0026528462732267034,10.0,Loss,-10.0,-8849.149544504331,1017.8810085946541,-9.693697465406082
0.03,1992-03-11,Atlanta Hawks,Los Angeles Lakers,Atlanta Hawks,home,1.702814786359175,0.6057729314090511,0.5872629295979521,0.018510001811098964,0.03151910477947445,0.044846957393646164,0.004484695739364617,10.0,Loss,-10.0,-8859.149544504331,1017.8810085946541,-9.703521796458103
0.03,1992-03-11,Los Angeles Clippers,Seattle SuperSonics,Los Angeles Clippers,home,1.7604586790037584,0.5945212535966866,0.5680337811540677,0.026487472442618953,0.046630100746481384,0.061318388538308635,0.006131838853830864,10.0,Loss,-10.0,-8869.149544504331,1017.8810085946541,-9.713346127510126
0.03,1992-03-11,Chicago Bulls,Boston Celtics,Chicago Bulls,home,1.519322238984522,0.6859586005647998,0.658188219944951,0.027770380619848822,0.04219215686080113,0.08124465638772431,0.008124465638772432,10.0,Win,5.19322238984522,-8863.956322114485,1017.8810085946541,-9.708244133911665
0.03,1992-03-11,Dallas Mavericks,Charlotte Hornets,Charlotte Hornets,away,1.7837200620668647,0.5974004683063902,0.5606260877288456,0.03677438057754456,0.06559520040624828,0.0836972326997186,0.00836972326997186,10.0,Win,7.837200620668647,-8856.119121493817,1017.8810085946541,-9.700544608569809
0.03,1992-03-12,San Antonio Spurs,Houston Rockets,San Antonio Spurs,home,1.681623560127998,0.6186177507774673,0.5946634096419797,0.023954341135487556,0.04028218442077919,0.059097406218198846,0.005909740621819885,10.0,Win,6.816235601279981,-8849.302885892537,1017.8810085946541,-9.693848113062254
0.03,1992-03-12,Golden State Warriors,Detroit Pistons,Detroit Pistons,away,2.819585730875638,0.37434092895931237,0.3546620303293436,0.019678898629968744,0.05548634177640799,0.030493942019267396,0.0030493942019267396,10.0,Win,18.195857308756377,-8831.107028583781,1017.8810085946541,-9.675971900464596
0.03,1992-03-13,Philadelphia 76ers,Phoenix Suns,Philadelphia 76ers,home,2.1552585708640244,0.48132009820514016,0.46398145146877146,0.0173386467363687,0.03736926698574228,0.03234710213644517,0.003234710213644517,10.0,Loss,-10.0,-8841.107028583781,1017.8810085946541,-9.685796231516617
0.03,1992-03-14,Washington Bullets,Los Angeles Lakers,Washington Bullets,home,2.108589352609823,0.49180351728233407,0.4742507111506987,0.017552806131635346,0.03701166011759072,0.03338626699819773,0.0033386266998197732,10.0,Loss,-10.0,-8851.107028583781,1017.8810085946541,-9.69562056256864
0.03,1992-03-14,Atlanta Hawks,Miami Heat,Miami Heat,away,2.632798107190979,0.394989785077682,0.3798240348428895,0.015165750234792497,0.039928358512292816,0.02445394708411591,0.002445394708411591,10.0,Loss,-10.0,-8861.107028583781,1017.8810085946541,-9.705444893620662
0.03,1992-03-15,Seattle SuperSonics,Dallas Mavericks,Seattle SuperSonics,home,1.478833059502801,0.6990015483774338,0.6762088483038176,0.022792700073616223,0.03370659838419554,0.0703932147441845,0.00703932147441845,10.0,Win,4.788330595028009,-8856.318697988754,1017.8810085946541,-9.700740679125454
0.03,1992-03-16,Detroit Pistons,Atlanta Hawks,Atlanta Hawks,away,2.9495741870427916,0.3535832776615895,0.33903198786892974,0.014551289792659738,0.04292010876060848,0.022015119530132767,0.002201511953013277,10.0,Win,19.495741870427917,-8836.822956118327,1017.8810085946541,-9.68158741690147
0.03,1992-03-17,Houston Rockets,Los Angeles Clippers,Los Angeles Clippers,away,2.671230122510151,0.39069988468042527,0.37435936034604966,0.016340524334375606,0.04364930081959417,0.02611806730364211,0.0026118067303642113,10.0,Loss,-10.0,-8846.822956118327,1017.8810085946541,-9.691411747953493
0.03,1992-03-17,Phoenix Suns,Dallas Mavericks,Dallas Mavericks,away,3.623965241407972,0.2863803856047824,0.27594083645556244,0.010439549149219962,0.03783256325274331,0.01441808856905553,0.001441808856905553,10.0,Loss,-10.0,-8856.822956118327,1017.8810085946541,-9.701236079005515
0.03,1992-03-17,New Jersey Nets,Chicago Bulls,New Jersey Nets,home,2.3436646343705503,0.44241189976270656,0.4266822075712957,0.01572969219141085,0.03686512329854419,0.027436253329547466,0.0027436253329547466,10.0,Loss,-10.0,-8866.822956118327,1017.8810085946541,-9.711060410057536
0.03,1992-03-18,Miami Heat,Indiana Pacers,Miami Heat,home,2.4364724486384732,0.42646248201159054,0.4104294306955167,0.016033051316073854,0.03906408779922088,0.027194456695808444,0.002719445669580845,10.0,Loss,-10.0,-8876.822956118327,1017.8810085946541,-9.72088474110956
0.03,1992-03-18,Golden State Warriors,Minnesota Timberwolves,Minnesota Timberwolves,away,3.775549683523725,0.2761409102712842,0.26486209527686544,0.01127881499441874,0.04258372638270036,0.015342447888966554,0.0015342447888966554,10.0,Loss,-10.0,-8886.822956118327,1017.8810085946541,-9.73070907216158
0.03,1992-03-18,Detroit Pistons,Philadelphia 76ers,Philadelphia 76ers,away,3.0309050259327375,0.34497649671166286,0.32993445569686164,0.015042041014801222,0.04559099771204744,0.022448611397329513,0.0022448611397329512,10.0,Loss,-10.0,-8896.822956118327,1017.8810085946541,-9.740533403213602
0.03,1992-03-19,Houston Rockets,Seattle SuperSonics,Seattle SuperSonics,away,2.5791327098711676,0.4054985697626049,0.3877272372114391,0.017771332551165808,0.0458346250807099,0.029025188823078262,0.0029025188823078264,10.0,Win,15.791327098711676,-8881.031629019615,1017.8810085946541,-9.725019480696751
0.03,1992-03-22,Indiana Pacers,Philadelphia 76ers,Philadelphia 76ers,away,2.9238334974003752,0.3563229935202922,0.3420167396293651,0.014306253890927101,0.041829104348607093,0.021742580324716064,0.0021742580324716067,10.0,Loss,-10.0,-8891.031629019615,1017.8810085946541,-9.734843811748773
0.03,1992-03-22,Dallas Mavericks,Seattle SuperSonics,Dallas Mavericks,home,2.8527545072686533,0.36359454282573,0.35053839979993295,0.013056143025797051,0.037245970864386635,0.020103025370206744,0.0020103025370206743,10.0,Loss,-10.0,-8901.031629019615,1017.8810085946541,-9.744668142800796
0.03,1992-03-24,Sacramento Kings,Milwaukee Bucks,Milwaukee Bucks,away,2.042185747331384,0.5081295976246548,0.4896714225465265,0.018458175078128303,0.03769502206630104,0.03616919744184062,0.003616919744184062,10.0,Loss,-10.0,-8911.031629019615,1017.8810085946541,-9.754492473852817
0.03,1992-03-24,Chicago Bulls,Denver Nuggets,Denver Nuggets,away,3.8665802821585284,0.2676833036437851,0.2586264675828087,0.009056836060976403,0.03501898373211376,0.012216292685075104,0.0012216292685075106,10.0,Loss,-10.0,-8921.031629019615,1017.8810085946541,-9.76431680490484
0.03,1992-03-25,Detroit Pistons,Golden State Warriors,Detroit Pistons,home,1.771361649078097,0.5887499805171549,0.5645374565495695,0.02421252396758533,0.04288913638356495,0.05560185217248546,0.005560185217248546,10.0,Loss,-10.0,-8931.031629019615,1017.8810085946541,-9.774141135956862
0.03,1992-03-25,Utah Jazz,Philadelphia 76ers,Utah Jazz,home,1.487515595878946,0.692450065371266,0.6722618591498652,0.020188206221400717,0.03003027160715388,0.06159858650883167,0.0061598586508831675,10.0,Win,4.8751559587894615,-8926.156473060826,1017.8810085946541,-9.769351621349923
0.03,1992-03-25,Phoenix Suns,Milwaukee Bucks,Milwaukee Bucks,away,3.169617687750358,0.33510099450147457,0.31549546302215137,0.0196055314793232,0.06214203935460927,0.02864193065232767,0.0028641930652327672,10.0,Loss,-10.0,-8936.156473060826,1017.8810085946541,-9.779175952401946
0.03,1992-03-25,Washington Bullets,Indiana Pacers,Indiana Pacers,away,1.9813108644505706,0.5206287865022827,0.5047163561974946,0.015912430304788172,0.03152747104268938,0.03212791398201976,0.003212791398201976,10.0,Win,9.813108644505705,-8926.34336441632,1017.8810085946541,-9.769535229604637
0.03,1992-03-26,Sacramento Kings,Portland Trail Blazers,Sacramento Kings,home,2.8800017390096757,0.3701932372953014,0.34722201256165297,0.022971224733648432,0.06615716718008957,0.035189949991715985,0.003518994999171599,10.0,Loss,-10.0,-8936.34336441632,1017.8810085946541,-9.779359560656658
0.03,1992-03-26,Los Angeles Lakers,Dallas Mavericks,Dallas Mavericks,away,3.2323154058846977,0.32314921230003535,0.30937574909286925,0.013773463207166103,0.04452017731690905,0.01994349776897458,0.001994349776897458,10.0,Loss,-10.0,-8946.34336441632,1017.8810085946541,-9.789183891708682
0.03,1992-03-27,Minnesota Timberwolves,Atlanta Hawks,Minnesota Timberwolves,home,2.453834786316209,0.4300211210113798,0.4075253988477514,0.022495722163628384,0.05520078558841579,0.03796909119796616,0.0037969091197966164,10.0,Loss,-10.0,-8956.34336441632,1017.8810085946541,-9.799008222760703
0.03,1992-03-27,Phoenix Suns,Philadelphia 76ers,Phoenix Suns,home,1.585768242545607,0.6669124350710451,0.6306091729991495,0.0363032620718956,0.057568560094422516,0.09827873195078567,0.009827873195078567,10.0,Win,5.85768242545607,-8950.485681990864,1017.8810085946541,-9.793253441626174
0.03,1992-03-27,Charlotte Hornets,Cleveland Cavaliers,Cleveland Cavaliers,away,2.031934573407233,0.5070516376503882,0.49214183029680825,0.01490980735357994,0.03029575304458032,0.029358211097192003,0.0029358211097192007,10.0,Win,10.319345734072328,-8940.16633625679,1017.8810085946541,-9.783115374752994
0.03,1992-03-28,Orlando Magic,Miami Heat,Miami Heat,away,2.0053571939938157,0.5165293776051045,0.49866427935884416,0.01786509824626037,0.03582590328954449,0.03563499968327164,0.0035634999683271645,10.0,Win,10.053571939938157,-8930.112764316853,1017.8810085946541,-9.773238412853667
0.03,1992-03-28,Los Angeles Clippers,Milwaukee Bucks,Milwaukee Bucks,away,3.3787455618703524,0.3108882296171729,0.2959678323473508,0.014920397269822083,0.050412226056753884,0.021192777766915062,0.0021192777766915064,10.0,Loss,-10.0,-8940.112764316853,1017.8810085946541,-9.783062743905688
0.03,1992-03-28,New Jersey Nets,Golden State Warriors,New Jersey Nets,home,2.057745016970043,0.5068860386386278,0.4859688599671425,0.020917178671485293,0.043042220180321,0.0406924348399365,0.00406924348399365,10.0,Loss,-10.0,-8950.112764316853,1017.8810085946541,-9.792887074957711
0.03,1992-03-28,Washington Bullets,Charlotte Hornets,Washington Bullets,home,2.5930693534042115,0.39843729325695526,0.3856433684225177,0.012793924834437587,0.03317553439793719,0.020824915329043757,0.0020824915329043757,10.0,Win,15.930693534042115,-8934.18207078281,1017.8810085946541,-9.777236234241036
0.03,1992-03-29,Los Angeles Lakers,Philadelphia 76ers,Philadelphia 76ers,away,2.7035268066856193,0.38651018300149276,0.3698872145551044,0.01662296844638833,0.044940640801500065,0.02638094136536457,0.002638094136536457,10.0,Loss,-10.0,-8944.18207078281,1017.8810085946541,-9.787060565293059
0.03,1992-03-29,Minnesota Timberwolves,Sacramento Kings,Minnesota Timberwolves,home,2.3404057652283488,0.44689815960329493,0.4272763359487076,0.01962182365458731,0.045923029205490185,0.034260542886927106,0.003426054288692711,10.0,Loss,-10.0,-8954.18207078281,1017.8810085946541,-9.79688489634508
0.03,1992-03-30,Charlotte Hornets,Orlando Magic,Orlando Magic,away,3.585892433329683,0.302169794949425,0.27887060713403755,0.023299187815387423,0.08354838128992492,0.032309302665906016,0.003230930266590602,10.0,Loss,-10.0,-8964.18207078281,1017.8810085946541,-9.806709227397102
0.03,1992-03-30,Golden State Warriors,Philadelphia 76ers,Philadelphia 76ers,away,3.3968559016689817,0.3083411666981062,0.29438987962623575,0.013951287071870433,0.04739051182596121,0.01977194865697274,0.001977194865697274,10.0,Loss,-10.0,-8974.18207078281,1017.8810085946541,-9.816533558449125
0.03,1992-03-31,Phoenix Suns,Portland Trail Blazers,Portland Trail Blazers,away,2.4044316884906025,0.4356129220382773,0.41589869439283444,0.01971422764544284,0.04740151366482026,0.03375138431671569,0.0033751384316715693,10.0,Loss,-10.0,-8984.18207078281,1017.8810085946541,-9.826357889501146
0.03,1992-03-31,Houston Rockets,Los Angeles Lakers,Houston Rockets,home,1.9624366771961517,0.5395531451230109,0.5095705821340226,0.02998256298898827,0.05883888128593451,0.06113532732080483,0.0061135327320804836,10.0,Loss,-10.0,-8994.18207078281,1017.8810085946541,-9.83618222055317
0.03,1992-03-31,Sacramento Kings,Golden State Warriors,Golden State Warriors,away,2.0377444976096206,0.5154103826422928,0.4907386579490469,0.024671724693245856,0.05027467124020124,0.048446097624228114,0.004844609762422812,10.0,Win,10.377444976096207,-8983.804625806713,1017.8810085946541,-9.825987075061237
0.03,1992-03-31,Seattle SuperSonics,Utah Jazz,Utah Jazz,away,2.4142935387407296,0.4285424425857076,0.4141998410522979,0.014342601533409716,0.03462725021084401,0.024483778835386397,0.0024483778835386397,10.0,Loss,-10.0,-8993.804625806713,1017.8810085946541,-9.835811406113258
0.03,1992-03-31,Cleveland Cavaliers,Miami Heat,Miami Heat,away,3.2039507853514464,0.33199524075237297,0.3121146568705201,0.019880583881852876,0.06369641234150791,0.028901013926838096,0.00289010139268381,10.0,Loss,-10.0,-9003.804625806713,1017.8810085946541,-9.845635737165281
0.03,1992-04-01,Milwaukee Bucks,New Jersey Nets,Milwaukee Bucks,home,2.055842174075977,0.5028725835708483,0.48641866219592567,0.01645392137492263,0.033826665491496155,0.03203761539559608,0.003203761539559608,10.0,Loss,-10.0,-9013.804625806713,1017.8810085946541,-9.855460068217303
0.03,1992-04-02,Portland Trail Blazers,Utah Jazz,Utah Jazz,away,2.497333438321506,0.4148603709507399,0.4004271054297477,0.014433265520992222,0.03604467660974675,0.024072578416569946,0.002407257841656995,10.0,Loss,-10.0,-9023.804625806713,1017.8810085946541,-9.865284399269326
0.03,1992-04-02,Phoenix Suns,Golden State Warriors,Golden State Warriors,away,2.42455754880875,0.42673668787828556,0.41244638655466304,0.014290301323622523,0.03464765794894065,0.024321697623177013,0.0024321697623177017,10.0,Loss,-10.0,-9033.804625806713,1017.8810085946541,-9.875108730321347
0.03,1992-04-02,Cleveland Cavaliers,Los Angeles Clippers,Cleveland Cavaliers,home,1.7001111137422573,0.6132298502216919,0.5881968489687807,0.02503300125291119,0.04255888364039817,0.06078875596319419,0.006078875596319419,10.0,Win,7.001111137422573,-9026.803514669291,1017.8810085946541,-9.868230606966744
0.03,1992-04-03,Golden State Warriors,Sacramento Kings,Sacramento Kings,away,3.3702016263797594,0.30578271665638745,0.29671815246086364,0.009064564195523817,0.03054940899417813,0.012888949469180488,0.0012888949469180488,10.0,Loss,-10.0,-9036.803514669291,1017.8810085946541,-9.878054938018765
0.03,1992-04-03,Indiana Pacers,Boston Celtics,Indiana Pacers,home,1.9002236469840366,0.5459596348638959,0.5262538446919984,0.01970579017189744,0.03744540846714517,0.041595673022583,0.0041595673022583,10.0,Win,9.002236469840366,-9027.801278199451,1017.8810085946541,-9.869210842889936
0.03,1992-04-03,Washington Bullets,Detroit Pistons,Washington Bullets,home,2.380757255191585,0.4376187452913368,0.4200344230052667,0.017584322286070098,0.04186400286018854,0.03031959651327688,0.0030319596513276883,10.0,Win,13.807572551915852,-9013.993705647536,1017.8810085946541,-9.855645826512454
0.03,1992-04-03,San Antonio Spurs,Orlando Magic,San Antonio Spurs,home,1.4917695573784775,0.6951284765727153,0.6703448230686005,0.02478365350411471,0.03697149981805481,0.0751805378420378,0.007518053784203781,10.0,Loss,-10.0,-9023.993705647536,1017.8810085946541,-9.865470157564475
0.03,1992-04-04,Houston Rockets,Orlando Magic,Houston Rockets,home,1.4883894151048809,0.6944823931982775,0.6718671806259345,0.022615212572343002,0.03366024301302223,0.06892091018351358,0.006892091018351358,10.0,Win,4.883894151048809,-9019.109811496486,1017.8810085946541,-9.86067205826818
0.03,1992-04-05,Los Angeles Lakers,Phoenix Suns,Phoenix Suns,away,2.1330834242021277,0.4877268301675458,0.46880491810771374,0.01892191205983207,0.040362016969038184,0.03562139918996654,0.003562139918996654,10.0,Loss,-10.0,-9029.109811496486,1017.8810085946541,-9.870496389320204
0.03,1992-04-05,Golden State Warriors,Portland Trail Blazers,Portland Trail Blazers,away,2.3989438116416766,0.453440127612861,0.416850113432072,0.036590014180789,0.08777738808688507,0.06274547080191684,0.006274547080191684,10.0,Win,13.989438116416766,-9015.120373380068,1017.8810085946541,-9.856752702191457
0.03,1992-04-05,Cleveland Cavaliers,New York Knicks,New York Knicks,away,2.4655043583064495,0.43097128108481686,0.4055965249588519,0.02537475612596496,0.06256157181952993,0.04268944781019052,0.004268944781019052,10.0,Loss,-10.0,-9025.120373380068,1017.8810085946541,-9.866577033243479
0.03,1992-04-07,Cleveland Cavaliers,Boston Celtics,Boston Celtics,away,2.6894511368607503,0.407936949383388,0.37182307806017456,0.03611387132321342,0.09712649228665915,0.05748996829060976,0.005748996829060976,10.0,Win,16.894511368607503,-9008.22586201146,1017.8810085946541,-9.849979305978744
0.03,1992-04-07,Denver Nuggets,Utah Jazz,Denver Nuggets,home,2.9827691264387886,0.3459619018149874,0.33525893477177293,0.010702967043214495,0.03192447965779199,0.016100956602613088,0.001610095660261309,10.0,Loss,-10.0,-9018.22586201146,1017.8810085946541,-9.859803637030765
0.03,1992-04-07,Seattle SuperSonics,Los Angeles Lakers,Los Angeles Lakers,away,2.6822276433977708,0.3974818218295346,0.3728244328781982,0.0246573889513364,0.06613673025928524,0.039314970550419666,0.003931497055041967,10.0,Loss,-10.0,-9028.22586201146,1017.8810085946541,-9.869627968082787
0.03,1992-04-07,Phoenix Suns,Sacramento Kings,Sacramento Kings,away,3.223407629259852,0.3257505589315275,0.31023069838350437,0.015519860548023123,0.05002683689554677,0.022500074317096837,0.0022500074317096837,10.0,Loss,-10.0,-9038.22586201146,1017.8810085946541,-9.87945229913481
0.03,1992-04-07,New York Knicks,Detroit Pistons,Detroit Pistons,away,3.2471174112350942,0.32204461932035167,0.3079654577749419,0.01407916154540978,0.045716690589691744,0.02034459363855147,0.002034459363855147,10.0,Win,22.471174112350944,-9015.75468789911,1017.8810085946541,-9.857375873774075
0.03,1992-04-07,Minnesota Timberwolves,Los Angeles Clippers,Minnesota Timberwolves,home,3.1831804407552218,0.32754724239648536,0.31415121404891083,0.013396028347574529,0.04264197541980175,0.019532043537844598,0.0019532043537844597,10.0,Loss,-10.0,-9025.75468789911,1017.8810085946541,-9.867200204826096
0.03,1992-04-08,Milwaukee Bucks,Indiana Pacers,Milwaukee Bucks,home,2.5709016807514637,0.420010178191755,0.3889685893035412,0.03104158888821379,0.07980487304590478,0.05080195280441036,0.005080195280441037,10.0,Loss,-10.0,-9035.75468789911,1017.8810085946541,-9.877024535878117
